Id,Probability
1,0.0817641019821167
2,0.03359435871243477
3,0.016039839014410973
4,0.10426056385040283
5,0.11396998167037964
6,0.03840399160981178
7,0.05985056981444359
8,0.04499414563179016
9,0.005360208917409182
10,0.48183751106262207
11,0.01113091129809618
12,0.022336512804031372
13,0.006352806929498911
14,0.043535228818655014
15,0.06051421910524368
16,0.013421313837170601
17,0.03186323121190071
18,0.015023726969957352
19,0.21458323299884796
20,0.08256060630083084
21,0.010434416122734547
22,0.014625693671405315
23,0.007674734573811293
24,0.7124460339546204
25,0.06506972014904022
26,0.015429997816681862
27,0.08325804769992828
28,0.008498451672494411
29,0.0580621212720871
30,0.01680850051343441
31,0.05866405740380287
32,0.00866842269897461
33,0.01404675655066967
34,0.07340595126152039
35,0.2405608743429184
36,0.05419905111193657
37,0.030566008761525154
38,0.01295195147395134
39,0.01323190238326788
40,0.04506554454565048
41,0.11139442771673203
42,0.21544262766838074
43,0.0806480273604393
44,0.008836226537823677
45,0.07490214705467224
46,0.0056955632753670216
47,0.005736381281167269
48,0.019349876791238785
49,0.011694645509123802
50,0.034382570534944534
51,0.012637224048376083
52,0.01181225199252367
53,0.009204241447150707
54,0.07299584895372391
55,0.016286510974168777
56,0.10862818360328674
57,0.008589277043938637
58,0.13564668595790863
59,0.11970052123069763
60,0.10122105479240417
61,0.02703663893043995
62,0.010263452306389809
63,0.022146860137581825
64,0.012918107211589813
65,0.016937900334596634
66,0.015920467674732208
67,0.015137836337089539
68,0.10672982037067413
69,0.008249628357589245
70,0.5369195938110352
71,0.02908862940967083
72,0.10853599011898041
73,0.010659930296242237
74,0.2001468986272812
75,0.014930560253560543
76,0.040043316781520844
77,0.08676310628652573
78,0.032983116805553436
79,0.020307142287492752
80,0.015148581936955452
81,0.011414227075874805
82,0.014712340198457241
83,0.03479509428143501
84,0.008745045401155949
85,0.017868125811219215
86,0.017509976401925087
87,0.04126298055052757
88,0.010394792072474957
89,0.02717147395014763
90,0.018633369356393814
91,0.04261857271194458
92,0.012928503565490246
93,0.012412468902766705
94,0.01806105114519596
95,0.007024113554507494
96,0.12045403569936752
97,0.028991078957915306
98,0.09072637557983398
99,0.011684305965900421
100,0.01255061011761427
101,0.0714920163154602
102,0.09240663796663284
103,0.006572999060153961
104,0.0718427449464798
105,0.04421912878751755
106,0.023941703140735626
107,0.3803669214248657
108,0.012818142771720886
109,0.0068950229324400425
110,0.017652234062552452
111,0.01879463717341423
112,0.019595511257648468
113,0.02168947458267212
114,0.5742183327674866
115,0.09412771463394165
116,0.00717889703810215
117,0.005518294405192137
118,0.09098470211029053
119,0.013271644711494446
120,0.007191445212811232
121,0.016451561823487282
122,0.06771796196699142
123,0.014792300760746002
124,0.5119202136993408
125,0.012014061212539673
126,0.01246537547558546
127,0.0069951582700014114
128,0.014538789168000221
129,0.006818779744207859
130,0.04064030572772026
131,0.03879812732338905
132,0.07975312322378159
133,0.008318448439240456
134,0.04174249246716499
135,0.095520980656147
136,0.007545316591858864
137,0.2227424681186676
138,0.061309944838285446
139,0.0069116102531552315
140,0.01543993316590786
141,0.006482361350208521
142,0.012739447876811028
143,0.006124441511929035
144,0.016798991709947586
145,0.369244784116745
146,0.011711478233337402
147,0.007344105746597052
148,0.06840964406728745
149,0.008299741894006729
150,0.03998885676264763
151,0.00806175172328949
152,0.015609498135745525
153,0.006281083449721336
154,0.013612260110676289
155,0.0143783213570714
156,0.01945381425321102
157,0.06613197922706604
158,0.005550361704081297
159,0.11624414473772049
160,0.0189213864505291
161,0.007185598369687796
162,0.024543525651097298
163,0.021969815716147423
164,0.058321863412857056
165,0.01249762438237667
166,0.02916690707206726
167,0.673833429813385
168,0.02287282422184944
169,0.12406759709119797
170,0.011616989970207214
171,0.006491808220744133
172,0.014109731651842594
173,0.016539528965950012
174,0.05352143570780754
175,0.017429087311029434
176,0.41999033093452454
177,0.02031099796295166
178,0.052936118096113205
179,0.013307630084455013
180,0.009697970002889633
181,0.04748630151152611
182,0.0098377401009202
183,0.022576164454221725
184,0.010902337729930878
185,0.11923974752426147
186,0.0104951411485672
187,0.01071823202073574
188,0.03544429689645767
189,0.06541448086500168
190,0.01960100047290325
191,0.015787925571203232
192,0.046384889632463455
193,0.014712340198457241
194,0.06458701193332672
195,0.011191394180059433
196,0.03447793796658516
197,0.00920832995325327
198,0.0061199297197163105
199,0.00876162014901638
200,0.007738129701465368
201,0.08492706716060638
202,0.023862237110733986
203,0.17225587368011475
204,0.037294045090675354
205,0.027793483808636665
206,0.009965906850993633
207,0.011697391048073769
208,0.005829850677400827
209,0.08300337195396423
210,0.00562095595523715
211,0.09794196486473083
212,0.03140220791101456
213,0.013768797740340233
214,0.00822573620826006
215,0.024061910808086395
216,0.08540376275777817
217,0.008331455290317535
218,0.09436773508787155
219,0.01499128993600607
220,0.007126494776457548
221,0.013858439400792122
222,0.006126992870122194
223,0.019624395295977592
224,0.014145782217383385
225,0.006964273285120726
226,0.0841684341430664
227,0.009511249139904976
228,0.07455191016197205
229,0.07871975749731064
230,0.43720459938049316
231,0.19966106116771698
232,0.014298289082944393
233,0.012126639485359192
234,0.014605158939957619
235,0.00546011608093977
236,0.21966764330863953
237,0.06268780678510666
238,0.005637899972498417
239,0.017219852656126022
240,0.020444221794605255
241,0.06520385295152664
242,0.015563903376460075
243,0.006769401952624321
244,0.02739197015762329
245,0.09888606518507004
246,0.009282205253839493
247,0.028435366228222847
248,0.005591783206909895
249,0.010105910710990429
250,0.3496910333633423
251,0.02606230042874813
252,0.1996862143278122
253,0.007195603102445602
254,0.05943232774734497
255,0.004841228947043419
256,0.010131831280887127
257,0.04074936360120773
258,0.1760345995426178
259,0.050113603472709656
260,0.10453794151544571
261,0.010257186368107796
262,0.02007853239774704
263,0.007678166497498751
264,0.0509670153260231
265,0.09352245181798935
266,0.015277539379894733
267,0.08207998424768448
268,0.055348798632621765
269,0.22441750764846802
270,0.009120124392211437
271,0.0333668477833271
272,0.029360128566622734
273,0.005736381281167269
274,0.009151171892881393
275,0.009743688628077507
276,0.027832943946123123
277,0.01853339374065399
278,0.010078405030071735
279,0.08180715888738632
280,0.02836648002266884
281,0.6183151006698608
282,0.05384106561541557
283,0.05437375605106354
284,0.010417590849101543
285,0.009545783512294292
286,0.01106075756251812
287,0.013515583239495754
288,0.054583944380283356
289,0.07664524018764496
290,0.09341072291135788
291,0.2990085780620575
292,0.007677294779568911
293,0.03936529904603958
294,0.012286027893424034
295,0.0071283369325101376
296,0.028604434803128242
297,0.010482956655323505
298,0.03291550651192665
299,0.006477161310613155
300,0.009492471814155579
301,0.0877821147441864
302,0.00742830615490675
303,0.013657337054610252
304,0.009617774747312069
305,0.5213452577590942
306,0.04183804988861084
307,0.00562095595523715
308,0.2871848940849304
309,0.2175702303647995
310,0.013429151847958565
311,0.42409417033195496
312,0.009428813122212887
313,0.21696603298187256
314,0.03879672661423683
315,0.05153544992208481
316,0.11410101503133774
317,0.20972035825252533
318,0.011798584833741188
319,0.01160369347780943
320,0.09252003580331802
321,0.07925233244895935
322,0.015829842537641525
323,0.013493564911186695
324,0.00923235435038805
325,0.08077718317508698
326,0.01009793858975172
327,0.011804022826254368
328,0.012593306601047516
329,0.018125513568520546
330,0.005840846803039312
331,0.011304215528070927
332,0.01666228286921978
333,0.01363139133900404
334,0.03280536085367203
335,0.05195501819252968
336,0.06332321465015411
337,0.01492234319448471
338,0.2654995024204254
339,0.016761843115091324
340,0.012057374231517315
341,0.006288554985076189
342,0.017453037202358246
343,0.018133260309696198
344,0.04412126913666725
345,0.02230861224234104
346,0.015727614983916283
347,0.2933150827884674
348,0.026232805103063583
349,0.016730498522520065
350,0.009644608944654465
351,0.04820392280817032
352,0.024219512939453125
353,0.006653767079114914
354,0.11393959075212479
355,0.010952219367027283
356,0.008090844377875328
357,0.6814630627632141
358,0.007297228556126356
